   4869.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4869.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4870.25000      -    1.00000000      -    9.99999975E-05  -    1.99999995E-04
   4870.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4871.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4871.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4872.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4872.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4873.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4873.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4874.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4874.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4875.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4875.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4876.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4876.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4877.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4877.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4878.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4878.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4879.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4879.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4880.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4880.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4881.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4881.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4882.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4882.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4883.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4883.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4884.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4884.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4885.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4885.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4886.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4886.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4887.25000      -    1.00000000      -    9.99999975E-05  -    1.99999995E-04
   4887.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4888.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4888.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4889.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4889.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4890.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4890.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4891.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4891.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4892.25000      -    1.00000000      -    9.99999975E-05  -    1.99999995E-04
   4892.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4893.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4893.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4894.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4894.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4895.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4895.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4896.25000      -    0.00000000      -    0.00000000      -    0.00000000    
   4896.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4897.25000      -    1.00000000      -    9.99999975E-05  -    1.99999995E-04
   4897.75000      -    0.00000000      -    0.00000000      -    0.00000000    
   4898.25000      -    0.00000000      -    0.00000000      -    0.00000000    
