  -1507.00000      -    0.00000000      -    0.00000000    
  -1505.00000      -    0.00000000      -    0.00000000    
  -1503.00000      -    0.00000000      -    0.00000000    
  -1501.00000      -    0.00000000      -    0.00000000    
  -1499.00000      -    0.00000000      -    0.00000000    
  -1497.00000      -    0.00000000      -    0.00000000    
  -1495.00000      -    0.00000000      -    0.00000000    
  -1493.00000      -    0.00000000      -    0.00000000    
  -1491.00000      -    0.00000000      -    0.00000000    
  -1489.00000      -    0.00000000      -    0.00000000    
  -1487.00000      -    0.00000000      -    0.00000000    
  -1485.00000      -    0.00000000      -    0.00000000    
  -1483.00000      -    0.00000000      -    0.00000000    
  -1481.00000      -    0.00000000      -    0.00000000    
  -1479.00000      -    0.00000000      -    0.00000000    
  -1477.00000      -    0.00000000      -    0.00000000    
  -1475.00000      -    0.00000000      -    0.00000000    
  -1473.00000      -    0.00000000      -    0.00000000    
  -1471.00000      -    0.00000000      -    0.00000000    
  -1469.00000      -    0.00000000      -    0.00000000    
  -1467.00000      -    0.00000000      -    0.00000000    
  -1465.00000      -    0.00000000      -    0.00000000    
  -1463.00000      -    0.00000000      -    0.00000000    
  -1461.00000      -    0.00000000      -    0.00000000    
  -1459.00000      -    0.00000000      -    0.00000000    
  -1457.00000      -    0.00000000      -    0.00000000    
  -1455.00000      -    0.00000000      -    0.00000000    
  -1453.00000      -    0.00000000      -    0.00000000    
  -1451.00000      -    0.00000000      -    0.00000000    
  -1449.00000      -    0.00000000      -    0.00000000    
  -1447.00000      -    0.00000000      -    0.00000000    
  -1445.00000      -    0.00000000      -    0.00000000    
  -1443.00000      -    0.00000000      -    0.00000000    
  -1441.00000      -    0.00000000      -    0.00000000    
  -1439.00000      -    0.00000000      -    0.00000000    
  -1437.00000      -    0.00000000      -    0.00000000    
  -1435.00000      -    0.00000000      -    0.00000000    
  -1433.00000      -    0.00000000      -    0.00000000    
  -1431.00000      -    0.00000000      -    0.00000000    
  -1429.00000      -    0.00000000      -    0.00000000    
  -1427.00000      -    0.00000000      -    0.00000000    
  -1425.00000      -    0.00000000      -    0.00000000    
  -1423.00000      -    0.00000000      -    0.00000000    
  -1421.00000      -    0.00000000      -    0.00000000    
  -1419.00000      -    0.00000000      -    0.00000000    
  -1417.00000      -    0.00000000      -    0.00000000    
  -1415.00000      -    0.00000000      -    0.00000000    
  -1413.00000      -    0.00000000      -    0.00000000    
  -1411.00000      -    0.00000000      -    0.00000000    
  -1409.00000      -    0.00000000      -    0.00000000    
  -1407.00000      -    0.00000000      -    0.00000000    
  -1405.00000      -    0.00000000      -    0.00000000    
  -1403.00000      -    0.00000000      -    0.00000000    
  -1401.00000      -    0.00000000      -    0.00000000    
  -1399.00000      -    0.00000000      -    0.00000000    
  -1397.00000      -    0.00000000      -    0.00000000    
  -1395.00000      -    0.00000000      -    0.00000000    
  -1393.00000      -    0.00000000      -    0.00000000    
  -1391.00000      -    0.00000000      -    0.00000000    
  -1389.00000      -    0.00000000      -    0.00000000    
  -1387.00000      -    0.00000000      -    0.00000000    
  -1385.00000      -    0.00000000      -    0.00000000    
  -1383.00000      -    0.00000000      -    0.00000000    
  -1381.00000      -    0.00000000      -    0.00000000    
  -1379.00000      -    0.00000000      -    0.00000000    
  -1377.00000      -    0.00000000      -    0.00000000    
  -1375.00000      -    0.00000000      -    0.00000000    
  -1373.00000      -    0.00000000      -    0.00000000    
  -1371.00000      -    0.00000000      -    0.00000000    
  -1369.00000      -    0.00000000      -    0.00000000    
  -1367.00000      -    0.00000000      -    0.00000000    
  -1365.00000      -    0.00000000      -    0.00000000    
  -1363.00000      -    0.00000000      -    0.00000000    
  -1361.00000      -    0.00000000      -    0.00000000    
  -1359.00000      -    0.00000000      -    0.00000000    
  -1357.00000      -    0.00000000      -    0.00000000    
  -1355.00000      -    0.00000000      -    0.00000000    
  -1353.00000      -    0.00000000      -    0.00000000    
  -1351.00000      -    0.00000000      -    0.00000000    
  -1349.00000      -    0.00000000      -    0.00000000    
  -1347.00000      -    0.00000000      -    0.00000000    
  -1345.00000      -    0.00000000      -    0.00000000    
  -1343.00000      -    0.00000000      -    0.00000000    
  -1341.00000      -    0.00000000      -    0.00000000    
  -1339.00000      -    0.00000000      -    0.00000000    
  -1337.00000      -    0.00000000      -    0.00000000    
  -1335.00000      -    0.00000000      -    0.00000000    
  -1333.00000      -    0.00000000      -    0.00000000    
  -1331.00000      -    0.00000000      -    0.00000000    
  -1329.00000      -    0.00000000      -    0.00000000    
  -1327.00000      -    0.00000000      -    0.00000000    
  -1325.00000      -    0.00000000      -    0.00000000    
  -1323.00000      -    0.00000000      -    0.00000000    
  -1321.00000      -    0.00000000      -    0.00000000    
  -1319.00000      -    0.00000000      -    0.00000000    
  -1317.00000      -    0.00000000      -    0.00000000    
  -1315.00000      -    0.00000000      -    0.00000000    
  -1313.00000      -    0.00000000      -    0.00000000    
  -1311.00000      -    0.00000000      -    0.00000000    
  -1309.00000      -    0.00000000      -    0.00000000    
  -1307.00000      -    0.00000000      -    0.00000000    
  -1305.00000      -    0.00000000      -    0.00000000    
  -1303.00000      -    0.00000000      -    0.00000000    
  -1301.00000      -    0.00000000      -    0.00000000    
  -1299.00000      -    0.00000000      -    0.00000000    
  -1297.00000      -    0.00000000      -    0.00000000    
  -1295.00000      -    0.00000000      -    0.00000000    
  -1293.00000      -    0.00000000      -    0.00000000    
  -1291.00000      -    0.00000000      -    0.00000000    
  -1289.00000      -    0.00000000      -    0.00000000    
  -1287.00000      -    0.00000000      -    0.00000000    
  -1285.00000      -    0.00000000      -    0.00000000    
  -1283.00000      -    0.00000000      -    0.00000000    
  -1281.00000      -    0.00000000      -    0.00000000    
  -1279.00000      -    0.00000000      -    0.00000000    
  -1277.00000      -    0.00000000      -    0.00000000    
  -1275.00000      -    0.00000000      -    0.00000000    
  -1273.00000      -    0.00000000      -    0.00000000    
  -1271.00000      -    0.00000000      -    0.00000000    
  -1269.00000      -    0.00000000      -    0.00000000    
  -1267.00000      -    0.00000000      -    0.00000000    
  -1265.00000      -    0.00000000      -    0.00000000    
  -1263.00000      -    0.00000000      -    0.00000000    
