  -8.94999981      -            0  -    0.00000000    
  -8.84999943      -            0  -    0.00000000    
  -8.75000000      -            0  -    0.00000000    
  -8.64999962      -            0  -    0.00000000    
  -8.55000019      -            0  -    0.00000000    
  -8.44999981      -            1  -    9.99999975E-05
  -8.34999943      -            2  -    1.99999995E-04
  -8.25000000      -            0  -    0.00000000    
  -8.14999962      -            1  -    9.99999975E-05
  -8.05000019      -            0  -    0.00000000    
  -7.94999981      -            0  -    0.00000000    
  -7.84999990      -            0  -    0.00000000    
  -7.75000000      -            0  -    0.00000000    
  -7.64999962      -            2  -    1.99999995E-04
  -7.54999971      -            1  -    9.99999975E-05
  -7.44999981      -            2  -    1.99999995E-04
  -7.34999990      -            2  -    1.99999995E-04
  -7.25000000      -            0  -    0.00000000    
  -7.14999962      -            4  -    3.99999990E-04
  -7.04999971      -            3  -    3.00000014E-04
  -6.94999981      -            6  -    6.00000028E-04
  -6.84999943      -            5  -    5.00000024E-04
  -6.75000000      -            7  -    6.99999975E-04
  -6.64999962      -           11  -    1.09999999E-03
  -6.54999971      -           11  -    1.09999999E-03
  -6.44999981      -            6  -    6.00000028E-04
  -6.34999943      -           13  -    1.30000000E-03
  -6.25000000      -           15  -    1.50000001E-03
  -6.14999962      -           15  -    1.50000001E-03
  -6.04999971      -           25  -    2.49999994E-03
  -5.94999981      -           15  -    1.50000001E-03
  -5.84999943      -           27  -    2.70000007E-03
  -5.75000000      -           31  -    3.10000009E-03
  -5.64999962      -           30  -    3.00000003E-03
  -5.54999971      -           38  -    3.80000006E-03
  -5.44999981      -           51  -    5.10000018E-03
  -5.34999943      -           48  -    4.80000023E-03
  -5.25000000      -           73  -    7.30000017E-03
  -5.14999962      -           83  -    8.29999987E-03
  -5.04999971      -           79  -    7.89999962E-03
  -4.94999981      -           83  -    8.29999987E-03
  -4.84999990      -          107  -    1.07000005E-02
  -4.74999952      -          102  -    1.02000004E-02
  -4.64999962      -          119  -    1.19000003E-02
  -4.54999971      -          145  -    1.44999996E-02
  -4.44999981      -          158  -    1.57999992E-02
  -4.34999990      -          207  -    2.07000002E-02
  -4.24999952      -          212  -    2.11999994E-02
  -4.14999962      -          246  -    2.45999992E-02
  -4.04999971      -          284  -    2.84000002E-02
  -3.95000005      -          295  -    2.95000002E-02
  -3.85000014      -          318  -    3.18000019E-02
  -3.74999976      -          333  -    3.33000012E-02
  -3.64999986      -          389  -    3.88999991E-02
  -3.54999995      -          436  -    4.36000004E-02
  -3.45000005      -          434  -    4.34000008E-02
  -3.35000014      -          530  -    5.29999994E-02
  -3.24999976      -          523  -    5.22999987E-02
  -3.14999986      -          606  -    6.06000014E-02
  -3.04999995      -          591  -    5.90999983E-02
  -2.95000005      -          700  -    7.00000003E-02
  -2.85000014      -          694  -    6.93999976E-02
  -2.74999976      -          790  -    7.90000036E-02
  -2.64999986      -          801  -    8.00999999E-02
  -2.54999995      -          887  -    8.86999965E-02
  -2.45000005      -          974  -    9.74000022E-02
  -2.35000014      -          982  -    9.82000008E-02
  -2.24999976      -         1027  -   0.102700002    
  -2.14999986      -         1126  -   0.112599999    
  -2.04999995      -         1169  -   0.116899997    
  -1.95000005      -         1250  -   0.125000000    
  -1.85000014      -         1324  -   0.132400006    
  -1.74999976      -         1427  -   0.142700002    
  -1.64999986      -         1369  -   0.136899993    
  -1.54999995      -         1465  -   0.146500006    
  -1.45000005      -         1577  -   0.157700002    
  -1.35000014      -         1549  -   0.154899999    
  -1.24999976      -         1634  -   0.163399994    
  -1.14999986      -         1671  -   0.167099997    
  -1.04999995      -         1689  -   0.168899998    
 -0.949999988      -         1722  -   0.172199994    
 -0.849999607      -         1807  -   0.180700004    
 -0.750000179      -         1889  -   0.188899994    
 -0.649999797      -         1897  -   0.189700007    
 -0.549999416      -         1972  -   0.197200000    
 -0.449999988      -         1918  -   0.191799998    
 -0.349999607      -         1937  -   0.193700001    
 -0.250000179      -         1949  -   0.194900006    
 -0.149999812      -         1982  -   0.198200002    
  -4.99994271E-02  -         1971  -   0.197099999    
   5.00000007E-02  -         2059  -   0.205899999    
  0.150000378      -         2052  -   0.205200002    
  0.249999806      -         1928  -   0.192800000    
  0.350000203      -         1970  -   0.196999997    
