   4.99999989E-03  -         1986  -    1.98599994    
   1.49999997E-02  -         1937  -    1.93700004    
   2.49999985E-02  -         1905  -    1.90499997    
   3.50000001E-02  -         1838  -    1.83800006    
   4.49999981E-02  -         1771  -    1.77100003    
   5.49999960E-02  -         1860  -    1.86000001    
   6.49999976E-02  -         1767  -    1.76699996    
   7.50000030E-02  -         1703  -    1.70299995    
   8.50000009E-02  -         1660  -    1.65999997    
   9.49999988E-02  -         1697  -    1.69700003    
  0.104999997      -         1651  -    1.65100002    
  0.115000002      -         1648  -    1.64800000    
  0.125000000      -         1580  -    1.58000004    
  0.134999990      -         1576  -    1.57599998    
  0.144999996      -         1518  -    1.51800001    
  0.154999986      -         1460  -    1.46000004    
  0.164999992      -         1501  -    1.50100005    
  0.174999997      -         1396  -    1.39600003    
  0.184999987      -         1338  -    1.33800006    
  0.194999993      -         1366  -    1.36600006    
  0.204999983      -         1304  -    1.30400002    
  0.214999989      -         1325  -    1.32500005    
  0.224999994      -         1307  -    1.30700004    
  0.234999985      -         1228  -    1.22800004    
  0.244999990      -         1240  -    1.24000001    
  0.254999995      -         1226  -    1.22599995    
  0.264999986      -         1162  -    1.16199994    
  0.274999976      -         1155  -    1.15499997    
  0.284999996      -         1126  -    1.12600005    
  0.294999987      -         1087  -    1.08700001    
  0.304999977      -         1132  -    1.13199997    
  0.314999998      -         1040  -    1.03999996    
  0.324999988      -         1053  -    1.05299997    
  0.334999979      -         1002  -    1.00199997    
  0.344999999      -         1048  -    1.04799998    
  0.354999989      -          978  -   0.977999985    
  0.364999980      -          962  -   0.962000012    
  0.375000000      -          932  -   0.931999981    
  0.384999990      -          917  -   0.916999996    
  0.394999981      -          930  -   0.930000007    
  0.404999971      -          913  -   0.912999988    
  0.414999992      -          885  -   0.884999990    
  0.424999982      -          844  -   0.843999982    
  0.434999973      -          805  -   0.805000007    
  0.444999993      -          797  -   0.796999991    
  0.454999983      -          780  -   0.779999971    
  0.464999974      -          776  -   0.776000023    
  0.474999994      -          768  -   0.768000007    
  0.484999985      -          768  -   0.768000007    
  0.494999975      -          723  -   0.722999990    
  0.504999995      -          724  -   0.723999977    
  0.514999986      -          686  -   0.685999990    
  0.524999976      -          679  -   0.679000020    
  0.534999967      -          648  -   0.648000002    
  0.544999957      -          639  -   0.638999999    
  0.555000007      -          673  -   0.672999978    
  0.564999998      -          683  -   0.683000028    
  0.574999988      -          621  -   0.620999992    
  0.584999979      -          594  -   0.593999982    
  0.594999969      -          595  -   0.595000029    
  0.604999959      -          583  -   0.583000004    
  0.615000010      -          577  -   0.577000022    
  0.625000000      -          551  -   0.550999999    
  0.634999990      -          602  -   0.601999998    
  0.644999981      -          534  -   0.533999979    
  0.654999971      -          532  -   0.532000005    
  0.664999962      -          491  -   0.490999997    
  0.674999952      -          492  -   0.492000014    
  0.685000002      -          500  -   0.500000000    
