0.34963 - 0.94539
0.94539 - 0.62452
0.62452 - 0.97513
0.97513 - 0.24085
0.24085 - 0.86001
0.86001 - 0.71670
0.71670 - 0.95919
0.95919 - 0.71733
0.71733 - 0.29158
0.29158 - 0.56459
0.56459 - 0.28923
0.28923 - 0.92278
0.92278 - 0.11084
0.11084 - 0.45721
0.45721 - 0.66756
0.66756 - 0.96994
0.96994 - 0.58242
0.58242 - 0.00966
0.00966 - 0.86564
0.86564 - 0.90413
0.90413 - 0.36531
0.36531 - 0.43792
0.43792 - 0.56391
0.56391 - 0.53510
0.53510 - 0.61378
0.61378 - 0.60281
0.60281 - 0.26434
0.26434 - 0.57797
0.57797 - 0.74199
0.74199 - 0.10097
0.10097 - 0.82766
0.82766 - 0.51185
0.51185 - 0.43793
0.43793 - 0.39892
0.39892 - 0.87381
0.87381 - 0.29978
0.29978 - 0.82003
0.82003 - 0.83451
0.83451 - 0.61126
0.61126 - 0.48019
0.48019 - 0.01666
0.01666 - 0.62069
0.62069 - 0.62798
0.62798 - 0.19841
0.19841 - 0.32466
0.32466 - 0.50405
0.50405 - 0.66390
0.66390 - 0.22377
0.22377 - 0.11740
0.11740 - 0.77080
0.77080 - 0.04591
0.04591 - 0.08888
0.08888 - 0.88636
0.88636 - 0.42018
0.42018 - 0.47145
0.47145 - 0.39231
0.39231 - 0.64221
0.64221 - 0.24350
0.24350 - 0.96147
0.96147 - 0.64391
0.64391 - 0.07094
0.07094 - 0.44964
0.44964 - 0.33634
0.33634 - 0.70602
0.70602 - 0.23828
0.23828 - 0.89496
0.89496 - 0.79819
0.79819 - 0.31029
0.31029 - 0.72693
0.72693 - 0.37758
0.37758 - 0.40355
0.40355 - 0.16649
0.16649 - 0.73901
0.73901 - 0.24224
0.24224 - 0.16781
0.16781 - 0.21286
0.21286 - 0.85890
0.85890 - 0.48556
0.48556 - 0.35584
0.35584 - 0.54926
0.54926 - 0.94880
0.94880 - 0.60407
0.60407 - 0.44800
0.44800 - 0.39121
0.39121 - 0.01189
0.01189 - 0.92560
0.92560 - 0.90383
0.90383 - 0.62580
0.62580 - 0.38331
0.38331 - 0.85458
0.85458 - 0.89513
0.89513 - 0.32698
0.32698 - 0.30349
0.30349 - 0.42660
0.42660 - 0.55413
0.55413 - 0.78053
0.78053 - 0.20344
0.20344 - 0.17886
0.17886 - 0.78426
0.78426 - 0.60334
0.60334 - 0.89147
0.89147 - 0.95074
0.95074 - 0.67205
0.67205 - 0.25715
0.25715 - 0.31000
0.31000 - 0.41881
0.41881 - 0.09681
0.09681 - 0.62707
0.62707 - 0.50525
0.50525 - 0.97706
0.97706 - 0.48273
0.48273 - 0.83290
0.83290 - 0.61842
0.61842 - 0.70508
0.70508 - 0.66785
0.66785 - 0.88399
0.88399 - 0.43655
0.43655 - 0.37872
0.37872 - 0.17906
0.17906 - 0.72569
0.72569 - 0.89895
0.89895 - 0.60789
0.60789 - 0.97183
0.97183 - 0.11598
0.11598 - 0.90006
0.90006 - 0.96379
0.96379 - 0.51105
0.51105 - 0.07921
0.07921 - 0.21078
0.21078 - 0.36264
0.36264 - 0.03568
0.03568 - 0.71653
0.71653 - 0.43876
0.43876 - 0.23528
0.23528 - 0.16368
0.16368 - 0.22481
0.22481 - 0.64019
0.64019 - 0.32315
0.32315 - 0.32814
0.32814 - 0.70418
0.70418 - 0.17797
0.17797 - 0.44957
0.44957 - 0.90682
0.90682 - 0.70742
0.70742 - 0.05778
0.05778 - 0.47190
0.47190 - 0.14320
0.14320 - 0.43516
0.43516 - 0.92515
0.92515 - 0.76928
0.76928 - 0.31187
0.31187 - 0.56458
0.56458 - 0.59514
0.59514 - 0.35854
0.35854 - 0.71498
0.71498 - 0.33409
0.33409 - 0.36269
0.36269 - 0.39483
0.39483 - 0.82976
0.82976 - 0.15074
0.15074 - 0.89784
0.89784 - 0.73538
0.73538 - 0.62946
0.62946 - 0.32522
0.32522 - 0.68013
0.68013 - 0.03612
0.03612 - 0.87020
0.87020 - 0.58822
0.58822 - 0.35101
0.35101 - 0.11751
0.11751 - 0.67845
0.67845 - 0.05916
0.05916 - 0.34920
0.34920 - 0.28207
0.28207 - 0.65705
0.65705 - 0.55731
0.55731 - 0.03278
0.03278 - 0.71977
0.71977 - 0.37632
0.37632 - 0.32399
0.32399 - 0.48401
0.48401 - 0.90370
0.90370 - 0.36195
0.36195 - 0.32863
0.32863 - 0.69679
0.69679 - 0.97940
0.97940 - 0.11491
0.11491 - 0.41663
0.41663 - 0.66961
0.66961 - 0.09642
0.09642 - 0.51993
0.51993 - 0.01200
0.01200 - 0.49969
0.49969 - 0.44685
0.44685 - 0.82446
0.82446 - 0.57348
0.57348 - 0.04344
0.04344 - 0.05597
0.05597 - 0.30650
0.30650 - 0.32271
0.32271 - 0.95495
0.95495 - 0.77406
0.77406 - 0.40265
0.40265 - 0.69466
0.69466 - 0.87425
0.87425 - 0.39783
0.39783 - 0.55614
